country,player_name,player_name_en,shirt_number,position,rarity,priority,output_path,prompt
"France","特奥·埃尔南德斯","HERNANDEZ Theo","19","DF","Epic","P1","public/cards/france/hernandez-theo.png","Create one complete vertical 2:3 AI-generated 2026 World Cup football collectible card for HERNANDEZ Theo / 特奥·埃尔南德斯. National team: France. Jersey: France deep blue home jersey with white, red, and gold accents. Shirt number: #19. Position: DF. Portrait direction: create an original footballer portrait with a similar playing-role energy and public vibe to HERNANDEZ Theo, but do not request or imply an exact likeness, identity-copy, or real photo replication. Rarity: Epic. Visual strength: 80% luxury. Design language: purple-gold and national-team energy card, star-player poster feeling, strong but controlled glow, premium gem-like border. Country palette: deep blue, white, red, gold. Use the unified card system inspired by the local Epic template reference (assets/card_templates/sample-epic-bruno.png): Layer 1 background and border, Layer 2 player portrait, Layer 3 UI information; keep the face and upper body clear. Visible card text only: ""特奥·埃尔南德斯"", ""HERNANDEZ Theo"", ""France"", ""#19"", ""DF"", ""Epic"", ""2026 World Cup"", ""CAN / MEX / USA 2026"". Output filename: hernandez-theo.png. Intended path: public/cards/france/hernandez-theo.png. Strictly avoid UEFA EURO, EURO 2024, Qatar 2022, 2022 World Cup, ability values, attack/defense/speed attributes, FUT-style attribute panels, titles, codenames, slogans, short descriptive copy, club logos, sponsor logos, watermarks, extra random text, and misspelled tournament branding."
"France","德西雷·杜埃","DOUE Desire","20","FW","Common","P3","public/cards/france/doue-desire.png","Create one complete vertical 2:3 AI-generated 2026 World Cup football collectible card for DOUE Desire / 德西雷·杜埃. National team: France. Jersey: France deep blue home jersey with white, red, and gold accents. Shirt number: #20. Position: FW. Portrait direction: create an original footballer portrait with a similar playing-role energy and public vibe to DOUE Desire, but do not request or imply an exact likeness, identity-copy, or real photo replication. Rarity: Common. Visual strength: 40% luxury. Design language: white-silver clean World Cup collectible card, simple but still premium, clear player portrait, minimal glow. Country palette: deep blue, white, red, gold. Use the unified card system inspired by the local Common template reference (assets/card_templates/sample-common-nelson-semedo.png): Layer 1 background and border, Layer 2 player portrait, Layer 3 UI information; keep the face and upper body clear. Visible card text only: ""德西雷·杜埃"", ""DOUE Desire"", ""France"", ""#20"", ""FW"", ""Common"", ""2026 World Cup"", ""CAN / MEX / USA 2026"". Output filename: doue-desire.png. Intended path: public/cards/france/doue-desire.png. Strictly avoid UEFA EURO, EURO 2024, Qatar 2022, 2022 World Cup, ability values, attack/defense/speed attributes, FUT-style attribute panels, titles, codenames, slogans, short descriptive copy, club logos, sponsor logos, watermarks, extra random text, and misspelled tournament branding."
"France","卢卡斯·埃尔南德斯","HERNANDEZ Lucas","21","DF","Common","P3","public/cards/france/hernandez-lucas.png","Create one complete vertical 2:3 AI-generated 2026 World Cup football collectible card for HERNANDEZ Lucas / 卢卡斯·埃尔南德斯. National team: France. Jersey: France deep blue home jersey with white, red, and gold accents. Shirt number: #21. Position: DF. Portrait direction: create an original footballer portrait with a similar playing-role energy and public vibe to HERNANDEZ Lucas, but do not request or imply an exact likeness, identity-copy, or real photo replication. Rarity: Common. Visual strength: 40% luxury. Design language: white-silver clean World Cup collectible card, simple but still premium, clear player portrait, minimal glow. Country palette: deep blue, white, red, gold. Use the unified card system inspired by the local Common template reference (assets/card_templates/sample-common-nelson-semedo.png): Layer 1 background and border, Layer 2 player portrait, Layer 3 UI information; keep the face and upper body clear. Visible card text only: ""卢卡斯·埃尔南德斯"", ""HERNANDEZ Lucas"", ""France"", ""#21"", ""DF"", ""Common"", ""2026 World Cup"", ""CAN / MEX / USA 2026"". Output filename: hernandez-lucas.png. Intended path: public/cards/france/hernandez-lucas.png. Strictly avoid UEFA EURO, EURO 2024, Qatar 2022, 2022 World Cup, ability values, attack/defense/speed attributes, FUT-style attribute panels, titles, codenames, slogans, short descriptive copy, club logos, sponsor logos, watermarks, extra random text, and misspelled tournament branding."
"France","让-菲利普·马特塔","MATETA Jean-Philippe","22","FW","Common","P3","public/cards/france/mateta-jean-philippe.png","Create one complete vertical 2:3 AI-generated 2026 World Cup football collectible card for MATETA Jean-Philippe / 让-菲利普·马特塔. National team: France. Jersey: France deep blue home jersey with white, red, and gold accents. Shirt number: #22. Position: FW. Portrait direction: create an original footballer portrait with a similar playing-role energy and public vibe to MATETA Jean-Philippe, but do not request or imply an exact likeness, identity-copy, or real photo replication. Rarity: Common. Visual strength: 40% luxury. Design language: white-silver clean World Cup collectible card, simple but still premium, clear player portrait, minimal glow. Country palette: deep blue, white, red, gold. Use the unified card system inspired by the local Common template reference (assets/card_templates/sample-common-nelson-semedo.png): Layer 1 background and border, Layer 2 player portrait, Layer 3 UI information; keep the face and upper body clear. Visible card text only: ""让-菲利普·马特塔"", ""MATETA Jean-Philippe"", ""France"", ""#22"", ""FW"", ""Common"", ""2026 World Cup"", ""CAN / MEX / USA 2026"". Output filename: mateta-jean-philippe.png. Intended path: public/cards/france/mateta-jean-philippe.png. Strictly avoid UEFA EURO, EURO 2024, Qatar 2022, 2022 World Cup, ability values, attack/defense/speed attributes, FUT-style attribute panels, titles, codenames, slogans, short descriptive copy, club logos, sponsor logos, watermarks, extra random text, and misspelled tournament branding."
"France","罗宾·里瑟","RISSER Robin","23","GK","Common","P3","public/cards/france/risser-robin.png","Create one complete vertical 2:3 AI-generated 2026 World Cup football collectible card for RISSER Robin / 罗宾·里瑟. National team: France. Jersey: France deep blue home jersey with white, red, and gold accents. Shirt number: #23. Position: GK. Portrait direction: create an original footballer portrait with a similar playing-role energy and public vibe to RISSER Robin, but do not request or imply an exact likeness, identity-copy, or real photo replication. Rarity: Common. Visual strength: 40% luxury. Design language: white-silver clean World Cup collectible card, simple but still premium, clear player portrait, minimal glow. Country palette: deep blue, white, red, gold. Use the unified card system inspired by the local Common template reference (assets/card_templates/sample-common-nelson-semedo.png): Layer 1 background and border, Layer 2 player portrait, Layer 3 UI information; keep the face and upper body clear. Visible card text only: ""罗宾·里瑟"", ""RISSER Robin"", ""France"", ""#23"", ""GK"", ""Common"", ""2026 World Cup"", ""CAN / MEX / USA 2026"". Output filename: risser-robin.png. Intended path: public/cards/france/risser-robin.png. Strictly avoid UEFA EURO, EURO 2024, Qatar 2022, 2022 World Cup, ability values, attack/defense/speed attributes, FUT-style attribute panels, titles, codenames, slogans, short descriptive copy, club logos, sponsor logos, watermarks, extra random text, and misspelled tournament branding."
"France","拉扬·谢尔基","CHERKI Rayan","24","MF","Common","P3","public/cards/france/cherki-rayan.png","Create one complete vertical 2:3 AI-generated 2026 World Cup football collectible card for CHERKI Rayan / 拉扬·谢尔基. National team: France. Jersey: France deep blue home jersey with white, red, and gold accents. Shirt number: #24. Position: MF. Portrait direction: create an original footballer portrait with a similar playing-role energy and public vibe to CHERKI Rayan, but do not request or imply an exact likeness, identity-copy, or real photo replication. Rarity: Common. Visual strength: 40% luxury. Design language: white-silver clean World Cup collectible card, simple but still premium, clear player portrait, minimal glow. Country palette: deep blue, white, red, gold. Use the unified card system inspired by the local Common template reference (assets/card_templates/sample-common-nelson-semedo.png): Layer 1 background and border, Layer 2 player portrait, Layer 3 UI information; keep the face and upper body clear. Visible card text only: ""拉扬·谢尔基"", ""CHERKI Rayan"", ""France"", ""#24"", ""MF"", ""Common"", ""2026 World Cup"", ""CAN / MEX / USA 2026"". Output filename: cherki-rayan.png. Intended path: public/cards/france/cherki-rayan.png. Strictly avoid UEFA EURO, EURO 2024, Qatar 2022, 2022 World Cup, ability values, attack/defense/speed attributes, FUT-style attribute panels, titles, codenames, slogans, short descriptive copy, club logos, sponsor logos, watermarks, extra random text, and misspelled tournament branding."
"France","马涅斯·阿克利乌什","AKLIOUCHE Maghnes","25","MF","Common","P3","public/cards/france/akliouche-maghnes.png","Create one complete vertical 2:3 AI-generated 2026 World Cup football collectible card for AKLIOUCHE Maghnes / 马涅斯·阿克利乌什. National team: France. Jersey: France deep blue home jersey with white, red, and gold accents. Shirt number: #25. Position: MF. Portrait direction: create an original footballer portrait with a similar playing-role energy and public vibe to AKLIOUCHE Maghnes, but do not request or imply an exact likeness, identity-copy, or real photo replication. Rarity: Common. Visual strength: 40% luxury. Design language: white-silver clean World Cup collectible card, simple but still premium, clear player portrait, minimal glow. Country palette: deep blue, white, red, gold. Use the unified card system inspired by the local Common template reference (assets/card_templates/sample-common-nelson-semedo.png): Layer 1 background and border, Layer 2 player portrait, Layer 3 UI information; keep the face and upper body clear. Visible card text only: ""马涅斯·阿克利乌什"", ""AKLIOUCHE Maghnes"", ""France"", ""#25"", ""MF"", ""Common"", ""2026 World Cup"", ""CAN / MEX / USA 2026"". Output filename: akliouche-maghnes.png. Intended path: public/cards/france/akliouche-maghnes.png. Strictly avoid UEFA EURO, EURO 2024, Qatar 2022, 2022 World Cup, ability values, attack/defense/speed attributes, FUT-style attribute panels, titles, codenames, slogans, short descriptive copy, club logos, sponsor logos, watermarks, extra random text, and misspelled tournament branding."
"France","马克桑斯·拉克鲁瓦","LACROIX Maxence","26","DF","Common","P3","public/cards/france/lacroix-maxence.png","Create one complete vertical 2:3 AI-generated 2026 World Cup football collectible card for LACROIX Maxence / 马克桑斯·拉克鲁瓦. National team: France. Jersey: France deep blue home jersey with white, red, and gold accents. Shirt number: #26. Position: DF. Portrait direction: create an original footballer portrait with a similar playing-role energy and public vibe to LACROIX Maxence, but do not request or imply an exact likeness, identity-copy, or real photo replication. Rarity: Common. Visual strength: 40% luxury. Design language: white-silver clean World Cup collectible card, simple but still premium, clear player portrait, minimal glow. Country palette: deep blue, white, red, gold. Use the unified card system inspired by the local Common template reference (assets/card_templates/sample-common-nelson-semedo.png): Layer 1 background and border, Layer 2 player portrait, Layer 3 UI information; keep the face and upper body clear. Visible card text only: ""马克桑斯·拉克鲁瓦"", ""LACROIX Maxence"", ""France"", ""#26"", ""DF"", ""Common"", ""2026 World Cup"", ""CAN / MEX / USA 2026"". Output filename: lacroix-maxence.png. Intended path: public/cards/france/lacroix-maxence.png. Strictly avoid UEFA EURO, EURO 2024, Qatar 2022, 2022 World Cup, ability values, attack/defense/speed attributes, FUT-style attribute panels, titles, codenames, slogans, short descriptive copy, club logos, sponsor logos, watermarks, extra random text, and misspelled tournament branding."
"Brazil","阿利松","ALISSON","1","GK","Epic","P0","public/cards/brazil/alison.png","Create one complete vertical 2:3 AI-generated 2026 World Cup football collectible card for ALISSON / 阿利松. National team: Brazil. Jersey: Brazil yellow home jersey with green trim and blue accents. Shirt number: #1. Position: GK. Portrait direction: create an original footballer portrait with a similar playing-role energy and public vibe to ALISSON, but do not request or imply an exact likeness, identity-copy, or real photo replication. Rarity: Epic. Visual strength: 80% luxury. Design language: purple-gold and national-team energy card, star-player poster feeling, strong but controlled glow, premium gem-like border. Country palette: canary yellow, emerald green, royal blue, gold. Use the unified card system inspired by the local Epic template reference (assets/card_templates/sample-epic-bruno.png): Layer 1 background and border, Layer 2 player portrait, Layer 3 UI information; keep the face and upper body clear. Visible card text only: ""阿利松"", ""ALISSON"", ""Brazil"", ""#1"", ""GK"", ""Epic"", ""2026 World Cup"", ""CAN / MEX / USA 2026"". Output filename: alison.png. Intended path: public/cards/brazil/alison.png. Strictly avoid UEFA EURO, EURO 2024, Qatar 2022, 2022 World Cup, ability values, attack/defense/speed attributes, FUT-style attribute panels, titles, codenames, slogans, short descriptive copy, club logos, sponsor logos, watermarks, extra random text, and misspelled tournament branding."
"Brazil","埃德森·席尔瓦","EDERSON SILVA","2","MF","Common","P3","public/cards/brazil/ederson-silva.png","Create one complete vertical 2:3 AI-generated 2026 World Cup football collectible card for EDERSON SILVA / 埃德森·席尔瓦. National team: Brazil. Jersey: Brazil yellow home jersey with green trim and blue accents. Shirt number: #2. Position: MF. Portrait direction: create an original footballer portrait with a similar playing-role energy and public vibe to EDERSON SILVA, but do not request or imply an exact likeness, identity-copy, or real photo replication. Rarity: Common. Visual strength: 40% luxury. Design language: white-silver clean World Cup collectible card, simple but still premium, clear player portrait, minimal glow. Country palette: canary yellow, emerald green, royal blue, gold. Use the unified card system inspired by the local Common template reference (assets/card_templates/sample-common-nelson-semedo.png): Layer 1 background and border, Layer 2 player portrait, Layer 3 UI information; keep the face and upper body clear. Visible card text only: ""埃德森·席尔瓦"", ""EDERSON SILVA"", ""Brazil"", ""#2"", ""MF"", ""Common"", ""2026 World Cup"", ""CAN / MEX / USA 2026"". Output filename: ederson-silva.png. Intended path: public/cards/brazil/ederson-silva.png. Strictly avoid UEFA EURO, EURO 2024, Qatar 2022, 2022 World Cup, ability values, attack/defense/speed attributes, FUT-style attribute panels, titles, codenames, slogans, short descriptive copy, club logos, sponsor logos, watermarks, extra random text, and misspelled tournament branding."
"Brazil","加布里埃尔·马加良斯","GABRIEL MAGALHAES","3","DF","Rare","P2","public/cards/brazil/gabriel-magalhaes.png","Create one complete vertical 2:3 AI-generated 2026 World Cup football collectible card for GABRIEL MAGALHAES / 加布里埃尔·马加良斯. National team: Brazil. Jersey: Brazil yellow home jersey with green trim and blue accents. Shirt number: #3. Position: DF. Portrait direction: create an original footballer portrait with a similar playing-role energy and public vibe to GABRIEL MAGALHAES, but do not request or imply an exact likeness, identity-copy, or real photo replication. Rarity: Rare. Visual strength: 60% luxury. Design language: blue-silver formal World Cup collectible card, clean premium border, clear player portrait, reduced light effects. Country palette: canary yellow, emerald green, royal blue, gold. Use the unified card system inspired by the local Rare template reference (assets/card_templates/sample-rare-diogo-costa.png): Layer 1 background and border, Layer 2 player portrait, Layer 3 UI information; keep the face and upper body clear. Visible card text only: ""加布里埃尔·马加良斯"", ""GABRIEL MAGALHAES"", ""Brazil"", ""#3"", ""DF"", ""Rare"", ""2026 World Cup"", ""CAN / MEX / USA 2026"". Output filename: gabriel-magalhaes.png. Intended path: public/cards/brazil/gabriel-magalhaes.png. Strictly avoid UEFA EURO, EURO 2024, Qatar 2022, 2022 World Cup, ability values, attack/defense/speed attributes, FUT-style attribute panels, titles, codenames, slogans, short descriptive copy, club logos, sponsor logos, watermarks, extra random text, and misspelled tournament branding."
"Brazil","马尔基尼奥斯","MARQUINHOS","4","DF","Rare","P2","public/cards/brazil/marquinhos.png","Create one complete vertical 2:3 AI-generated 2026 World Cup football collectible card for MARQUINHOS / 马尔基尼奥斯. National team: Brazil. Jersey: Brazil yellow home jersey with green trim and blue accents. Shirt number: #4. Position: DF. Portrait direction: create an original footballer portrait with a similar playing-role energy and public vibe to MARQUINHOS, but do not request or imply an exact likeness, identity-copy, or real photo replication. Rarity: Rare. Visual strength: 60% luxury. Design language: blue-silver formal World Cup collectible card, clean premium border, clear player portrait, reduced light effects. Country palette: canary yellow, emerald green, royal blue, gold. Use the unified card system inspired by the local Rare template reference (assets/card_templates/sample-rare-diogo-costa.png): Layer 1 background and border, Layer 2 player portrait, Layer 3 UI information; keep the face and upper body clear. Visible card text only: ""马尔基尼奥斯"", ""MARQUINHOS"", ""Brazil"", ""#4"", ""DF"", ""Rare"", ""2026 World Cup"", ""CAN / MEX / USA 2026"". Output filename: marquinhos.png. Intended path: public/cards/brazil/marquinhos.png. Strictly avoid UEFA EURO, EURO 2024, Qatar 2022, 2022 World Cup, ability values, attack/defense/speed attributes, FUT-style attribute panels, titles, codenames, slogans, short descriptive copy, club logos, sponsor logos, watermarks, extra random text, and misspelled tournament branding."
"Brazil","卡塞米罗","CASEMIRO","5","MF","Epic","P0","public/cards/brazil/casemiro.png","Create one complete vertical 2:3 AI-generated 2026 World Cup football collectible card for CASEMIRO / 卡塞米罗. National team: Brazil. Jersey: Brazil yellow home jersey with green trim and blue accents. Shirt number: #5. Position: MF. Portrait direction: create an original footballer portrait with a similar playing-role energy and public vibe to CASEMIRO, but do not request or imply an exact likeness, identity-copy, or real photo replication. Rarity: Epic. Visual strength: 80% luxury. Design language: purple-gold and national-team energy card, star-player poster feeling, strong but controlled glow, premium gem-like border. Country palette: canary yellow, emerald green, royal blue, gold. Use the unified card system inspired by the local Epic template reference (assets/card_templates/sample-epic-bruno.png): Layer 1 background and border, Layer 2 player portrait, Layer 3 UI information; keep the face and upper body clear. Visible card text only: ""卡塞米罗"", ""CASEMIRO"", ""Brazil"", ""#5"", ""MF"", ""Epic"", ""2026 World Cup"", ""CAN / MEX / USA 2026"". Output filename: casemiro.png. Intended path: public/cards/brazil/casemiro.png. Strictly avoid UEFA EURO, EURO 2024, Qatar 2022, 2022 World Cup, ability values, attack/defense/speed attributes, FUT-style attribute panels, titles, codenames, slogans, short descriptive copy, club logos, sponsor logos, watermarks, extra random text, and misspelled tournament branding."
"Brazil","阿莱士·桑德罗","ALEX SANDRO","6","DF","Common","P3","public/cards/brazil/alex-sandro.png","Create one complete vertical 2:3 AI-generated 2026 World Cup football collectible card for ALEX SANDRO / 阿莱士·桑德罗. National team: Brazil. Jersey: Brazil yellow home jersey with green trim and blue accents. Shirt number: #6. Position: DF. Portrait direction: create an original footballer portrait with a similar playing-role energy and public vibe to ALEX SANDRO, but do not request or imply an exact likeness, identity-copy, or real photo replication. Rarity: Common. Visual strength: 40% luxury. Design language: white-silver clean World Cup collectible card, simple but still premium, clear player portrait, minimal glow. Country palette: canary yellow, emerald green, royal blue, gold. Use the unified card system inspired by the local Common template reference (assets/card_templates/sample-common-nelson-semedo.png): Layer 1 background and border, Layer 2 player portrait, Layer 3 UI information; keep the face and upper body clear. Visible card text only: ""阿莱士·桑德罗"", ""ALEX SANDRO"", ""Brazil"", ""#6"", ""DF"", ""Common"", ""2026 World Cup"", ""CAN / MEX / USA 2026"". Output filename: alex-sandro.png. Intended path: public/cards/brazil/alex-sandro.png. Strictly avoid UEFA EURO, EURO 2024, Qatar 2022, 2022 World Cup, ability values, attack/defense/speed attributes, FUT-style attribute panels, titles, codenames, slogans, short descriptive copy, club logos, sponsor logos, watermarks, extra random text, and misspelled tournament branding."
"Brazil","维尼修斯","VINICIUS JUNIOR","7","FW","Epic","P0","public/cards/brazil/vinicius.png","Create one complete vertical 2:3 AI-generated 2026 World Cup football collectible card for VINICIUS JUNIOR / 维尼修斯. National team: Brazil. Jersey: Brazil yellow home jersey with green trim and blue accents. Shirt number: #7. Position: FW. Portrait direction: create an original footballer portrait with a similar playing-role energy and public vibe to VINICIUS JUNIOR, but do not request or imply an exact likeness, identity-copy, or real photo replication. Rarity: Epic. Visual strength: 80% luxury. Design language: purple-gold and national-team energy card, star-player poster feeling, strong but controlled glow, premium gem-like border. Country palette: canary yellow, emerald green, royal blue, gold. Use the unified card system inspired by the local Epic template reference (assets/card_templates/sample-epic-bruno.png): Layer 1 background and border, Layer 2 player portrait, Layer 3 UI information; keep the face and upper body clear. Visible card text only: ""维尼修斯"", ""VINICIUS JUNIOR"", ""Brazil"", ""#7"", ""FW"", ""Epic"", ""2026 World Cup"", ""CAN / MEX / USA 2026"". Output filename: vinicius.png. Intended path: public/cards/brazil/vinicius.png. Strictly avoid UEFA EURO, EURO 2024, Qatar 2022, 2022 World Cup, ability values, attack/defense/speed attributes, FUT-style attribute panels, titles, codenames, slogans, short descriptive copy, club logos, sponsor logos, watermarks, extra random text, and misspelled tournament branding."
"Brazil","布鲁诺·吉马良斯","BRUNO GUIMARAES","8","MF","Rare","P2","public/cards/brazil/bruno-guimaraes.png","Create one complete vertical 2:3 AI-generated 2026 World Cup football collectible card for BRUNO GUIMARAES / 布鲁诺·吉马良斯. National team: Brazil. Jersey: Brazil yellow home jersey with green trim and blue accents. Shirt number: #8. Position: MF. Portrait direction: create an original footballer portrait with a similar playing-role energy and public vibe to BRUNO GUIMARAES, but do not request or imply an exact likeness, identity-copy, or real photo replication. Rarity: Rare. Visual strength: 60% luxury. Design language: blue-silver formal World Cup collectible card, clean premium border, clear player portrait, reduced light effects. Country palette: canary yellow, emerald green, royal blue, gold. Use the unified card system inspired by the local Rare template reference (assets/card_templates/sample-rare-diogo-costa.png): Layer 1 background and border, Layer 2 player portrait, Layer 3 UI information; keep the face and upper body clear. Visible card text only: ""布鲁诺·吉马良斯"", ""BRUNO GUIMARAES"", ""Brazil"", ""#8"", ""MF"", ""Rare"", ""2026 World Cup"", ""CAN / MEX / USA 2026"". Output filename: bruno-guimaraes.png. Intended path: public/cards/brazil/bruno-guimaraes.png. Strictly avoid UEFA EURO, EURO 2024, Qatar 2022, 2022 World Cup, ability values, attack/defense/speed attributes, FUT-style attribute panels, titles, codenames, slogans, short descriptive copy, club logos, sponsor logos, watermarks, extra random text, and misspelled tournament branding."
"Brazil","马特乌斯·库尼亚","MATHEUS CUNHA","9","FW","Common","P3","public/cards/brazil/matheus-cunha.png","Create one complete vertical 2:3 AI-generated 2026 World Cup football collectible card for MATHEUS CUNHA / 马特乌斯·库尼亚. National team: Brazil. Jersey: Brazil yellow home jersey with green trim and blue accents. Shirt number: #9. Position: FW. Portrait direction: create an original footballer portrait with a similar playing-role energy and public vibe to MATHEUS CUNHA, but do not request or imply an exact likeness, identity-copy, or real photo replication. Rarity: Common. Visual strength: 40% luxury. Design language: white-silver clean World Cup collectible card, simple but still premium, clear player portrait, minimal glow. Country palette: canary yellow, emerald green, royal blue, gold. Use the unified card system inspired by the local Common template reference (assets/card_templates/sample-common-nelson-semedo.png): Layer 1 background and border, Layer 2 player portrait, Layer 3 UI information; keep the face and upper body clear. Visible card text only: ""马特乌斯·库尼亚"", ""MATHEUS CUNHA"", ""Brazil"", ""#9"", ""FW"", ""Common"", ""2026 World Cup"", ""CAN / MEX / USA 2026"". Output filename: matheus-cunha.png. Intended path: public/cards/brazil/matheus-cunha.png. Strictly avoid UEFA EURO, EURO 2024, Qatar 2022, 2022 World Cup, ability values, attack/defense/speed attributes, FUT-style attribute panels, titles, codenames, slogans, short descriptive copy, club logos, sponsor logos, watermarks, extra random text, and misspelled tournament branding."
"Brazil","内马尔","NEYMAR JR","10","FW","Legend","P0","public/cards/brazil/neymar.png","Create one complete vertical 2:3 AI-generated 2026 World Cup football collectible card for NEYMAR JR / 内马尔. National team: Brazil. Jersey: Brazil yellow home jersey with green trim and blue accents. Shirt number: #10. Position: FW. Portrait direction: create an original footballer portrait with a similar playing-role energy and public vibe to NEYMAR JR, but do not request or imply an exact likeness, identity-copy, or real photo replication. Rarity: Legend. Visual strength: 100% luxury. Design language: black-and-gold cinematic national glory card, ornate premium border, strongest golden light, highest rarity, dramatic stadium atmosphere. Country palette: canary yellow, emerald green, royal blue, gold. Use the unified card system inspired by the local Legend template reference (assets/card_templates/sample-legend-ronaldo.png): Layer 1 background and border, Layer 2 player portrait, Layer 3 UI information; keep the face and upper body clear. Visible card text only: ""内马尔"", ""NEYMAR JR"", ""Brazil"", ""#10"", ""FW"", ""Legend"", ""2026 World Cup"", ""CAN / MEX / USA 2026"". Output filename: neymar.png. Intended path: public/cards/brazil/neymar.png. Strictly avoid UEFA EURO, EURO 2024, Qatar 2022, 2022 World Cup, ability values, attack/defense/speed attributes, FUT-style attribute panels, titles, codenames, slogans, short descriptive copy, club logos, sponsor logos, watermarks, extra random text, and misspelled tournament branding."
"Brazil","拉菲尼亚","RAPHINHA","11","FW","Epic","P1","public/cards/brazil/raphinha.png","Create one complete vertical 2:3 AI-generated 2026 World Cup football collectible card for RAPHINHA / 拉菲尼亚. National team: Brazil. Jersey: Brazil yellow home jersey with green trim and blue accents. Shirt number: #11. Position: FW. Portrait direction: create an original footballer portrait with a similar playing-role energy and public vibe to RAPHINHA, but do not request or imply an exact likeness, identity-copy, or real photo replication. Rarity: Epic. Visual strength: 80% luxury. Design language: purple-gold and national-team energy card, star-player poster feeling, strong but controlled glow, premium gem-like border. Country palette: canary yellow, emerald green, royal blue, gold. Use the unified card system inspired by the local Epic template reference (assets/card_templates/sample-epic-bruno.png): Layer 1 background and border, Layer 2 player portrait, Layer 3 UI information; keep the face and upper body clear. Visible card text only: ""拉菲尼亚"", ""RAPHINHA"", ""Brazil"", ""#11"", ""FW"", ""Epic"", ""2026 World Cup"", ""CAN / MEX / USA 2026"". Output filename: raphinha.png. Intended path: public/cards/brazil/raphinha.png. Strictly avoid UEFA EURO, EURO 2024, Qatar 2022, 2022 World Cup, ability values, attack/defense/speed attributes, FUT-style attribute panels, titles, codenames, slogans, short descriptive copy, club logos, sponsor logos, watermarks, extra random text, and misspelled tournament branding."
"Brazil","韦弗顿","WEVERTON","12","GK","Common","P3","public/cards/brazil/weverton.png","Create one complete vertical 2:3 AI-generated 2026 World Cup football collectible card for WEVERTON / 韦弗顿. National team: Brazil. Jersey: Brazil yellow home jersey with green trim and blue accents. Shirt number: #12. Position: GK. Portrait direction: create an original footballer portrait with a similar playing-role energy and public vibe to WEVERTON, but do not request or imply an exact likeness, identity-copy, or real photo replication. Rarity: Common. Visual strength: 40% luxury. Design language: white-silver clean World Cup collectible card, simple but still premium, clear player portrait, minimal glow. Country palette: canary yellow, emerald green, royal blue, gold. Use the unified card system inspired by the local Common template reference (assets/card_templates/sample-common-nelson-semedo.png): Layer 1 background and border, Layer 2 player portrait, Layer 3 UI information; keep the face and upper body clear. Visible card text only: ""韦弗顿"", ""WEVERTON"", ""Brazil"", ""#12"", ""GK"", ""Common"", ""2026 World Cup"", ""CAN / MEX / USA 2026"". Output filename: weverton.png. Intended path: public/cards/brazil/weverton.png. Strictly avoid UEFA EURO, EURO 2024, Qatar 2022, 2022 World Cup, ability values, attack/defense/speed attributes, FUT-style attribute panels, titles, codenames, slogans, short descriptive copy, club logos, sponsor logos, watermarks, extra random text, and misspelled tournament branding."
"Brazil","达尼洛","DANILO","13","DF","Common","P3","public/cards/brazil/danilo.png","Create one complete vertical 2:3 AI-generated 2026 World Cup football collectible card for DANILO / 达尼洛. National team: Brazil. Jersey: Brazil yellow home jersey with green trim and blue accents. Shirt number: #13. Position: DF. Portrait direction: create an original footballer portrait with a similar playing-role energy and public vibe to DANILO, but do not request or imply an exact likeness, identity-copy, or real photo replication. Rarity: Common. Visual strength: 40% luxury. Design language: white-silver clean World Cup collectible card, simple but still premium, clear player portrait, minimal glow. Country palette: canary yellow, emerald green, royal blue, gold. Use the unified card system inspired by the local Common template reference (assets/card_templates/sample-common-nelson-semedo.png): Layer 1 background and border, Layer 2 player portrait, Layer 3 UI information; keep the face and upper body clear. Visible card text only: ""达尼洛"", ""DANILO"", ""Brazil"", ""#13"", ""DF"", ""Common"", ""2026 World Cup"", ""CAN / MEX / USA 2026"". Output filename: danilo.png. Intended path: public/cards/brazil/danilo.png. Strictly avoid UEFA EURO, EURO 2024, Qatar 2022, 2022 World Cup, ability values, attack/defense/speed attributes, FUT-style attribute panels, titles, codenames, slogans, short descriptive copy, club logos, sponsor logos, watermarks, extra random text, and misspelled tournament branding."
"Brazil","布雷默","BREMER","14","DF","Common","P3","public/cards/brazil/bremer.png","Create one complete vertical 2:3 AI-generated 2026 World Cup football collectible card for BREMER / 布雷默. National team: Brazil. Jersey: Brazil yellow home jersey with green trim and blue accents. Shirt number: #14. Position: DF. Portrait direction: create an original footballer portrait with a similar playing-role energy and public vibe to BREMER, but do not request or imply an exact likeness, identity-copy, or real photo replication. Rarity: Common. Visual strength: 40% luxury. Design language: white-silver clean World Cup collectible card, simple but still premium, clear player portrait, minimal glow. Country palette: canary yellow, emerald green, royal blue, gold. Use the unified card system inspired by the local Common template reference (assets/card_templates/sample-common-nelson-semedo.png): Layer 1 background and border, Layer 2 player portrait, Layer 3 UI information; keep the face and upper body clear. Visible card text only: ""布雷默"", ""BREMER"", ""Brazil"", ""#14"", ""DF"", ""Common"", ""2026 World Cup"", ""CAN / MEX / USA 2026"". Output filename: bremer.png. Intended path: public/cards/brazil/bremer.png. Strictly avoid UEFA EURO, EURO 2024, Qatar 2022, 2022 World Cup, ability values, attack/defense/speed attributes, FUT-style attribute panels, titles, codenames, slogans, short descriptive copy, club logos, sponsor logos, watermarks, extra random text, and misspelled tournament branding."
